numComponent,Frame,minError,mnaxError,maxAccumError,minAccumError,sumAccumError
10,200,2.568358563576087e-09,0.0015558810345612073,0.2201710068263542,0.017105772693890447,1064.4980356194076
20,200,3.9472637866767704e-11,0.0016417120380261558,0.189513310125666,0.014982995940936524,992.2420960404002
